"rep","time","fish","human","human_binom"
"Hanauma Bay-Keyhole-B-2020_12_30",1092,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1093,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1094,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1095,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1096,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1097,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1098,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1099,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1100,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1101,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1102,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1103,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1104,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1105,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1106,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1107,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1108,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1109,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1110,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1111,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1112,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1113,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1114,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1115,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1116,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1117,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1118,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1119,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1120,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1121,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1122,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1123,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1124,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1125,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1126,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1127,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1128,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1129,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1130,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1131,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1132,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1133,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1134,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1135,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1136,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1137,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1138,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1139,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1140,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1141,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1142,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1143,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1144,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1145,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1146,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1147,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1148,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1149,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1150,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1151,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1152,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1153,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1154,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1155,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1156,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1157,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1158,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1159,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1160,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1161,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1162,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1163,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1164,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1165,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1166,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1167,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1168,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1169,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1170,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1171,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1172,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1173,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1174,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1175,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1176,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1177,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1178,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1179,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1180,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1181,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1182,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1183,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1184,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1185,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1186,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1187,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1188,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1189,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1190,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1191,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1192,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1193,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1194,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1195,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1196,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1197,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1198,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1199,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1200,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1201,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1202,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1203,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1204,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1205,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1206,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1207,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1208,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1209,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1210,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1211,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1212,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1213,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1214,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1215,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1216,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1217,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1218,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1219,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1220,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1221,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1222,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1223,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1224,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1225,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1226,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1227,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1228,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1229,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1230,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1231,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1232,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1233,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1234,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1235,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1236,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1237,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1238,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1239,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1240,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1241,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1242,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1243,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1244,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1245,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1246,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1247,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1248,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1249,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1250,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1251,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1252,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1253,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1254,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1255,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1256,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1257,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1258,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1259,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1260,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1261,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1262,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1263,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1264,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1265,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1266,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1267,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1268,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1269,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1270,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1271,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1272,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1273,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1274,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1275,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1276,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1277,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1278,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1279,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1280,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1281,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1282,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1283,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1284,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1285,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1286,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1287,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1288,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1289,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1290,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1291,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1292,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1293,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1294,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1295,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1296,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1297,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1298,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1299,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1300,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1301,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1302,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1303,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1304,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1305,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1306,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1307,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1308,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1309,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1310,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1311,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1312,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1313,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1314,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1315,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1316,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1317,1,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1318,1,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1319,2,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1320,2,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1321,1,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1322,1,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1323,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1324,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1325,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1326,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1327,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1328,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1329,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1330,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1331,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1332,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1333,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1334,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1335,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1336,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1337,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1338,1,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1339,2,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1340,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1341,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1342,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1343,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1344,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1345,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1346,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1347,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1348,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1349,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1350,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1351,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1352,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1353,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1354,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1355,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1356,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1357,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1358,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1359,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1360,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1361,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1362,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1363,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1364,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1365,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1366,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1367,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1368,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1369,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1370,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1371,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1372,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1373,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1374,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1375,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1376,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1377,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1378,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1379,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1380,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1381,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1382,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1383,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1384,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1385,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1386,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1387,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1388,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1389,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1390,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1391,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1392,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1393,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1394,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1395,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1396,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1397,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1398,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1399,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1400,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1401,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1402,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1403,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1404,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1405,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1406,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1407,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1408,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1409,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1410,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1411,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1412,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1413,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1414,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1415,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1416,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1417,4,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1418,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1419,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1420,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1421,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1422,3,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1423,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1424,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1425,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1426,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1427,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1428,2,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1429,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1430,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1431,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1432,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1433,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1434,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1435,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1436,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1437,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1438,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1439,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1440,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1441,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1442,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1443,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1444,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1445,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1446,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1447,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1448,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1449,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1450,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1451,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1452,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1453,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1454,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1455,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1456,1,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1457,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1458,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1459,0,1,TRUE
"Hanauma Bay-Keyhole-B-2020_12_30",1460,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1461,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1462,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1463,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1464,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1465,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1466,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1467,0,0,FALSE
"Hanauma Bay-Keyhole-B-2020_12_30",1468,0,0,FALSE
