"rep","time","fish","human","human_binom","period"
"Hanauma Bay-Keyhole-B-2020_12_30",674,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",675,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",676,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",677,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",678,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",679,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",680,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",681,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",682,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",683,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",684,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",675,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",676,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",677,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",678,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",679,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",680,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",681,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",682,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",683,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",684,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",685,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",686,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",687,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",688,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",689,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",690,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",691,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",692,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",693,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",694,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",695,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",696,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",697,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",698,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",699,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",700,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",701,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",702,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",703,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",704,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",705,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",706,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",707,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",708,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",709,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",710,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",711,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",712,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",713,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",714,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",715,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",716,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",717,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",718,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",719,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",720,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",721,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",722,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",723,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",724,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",725,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",726,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",727,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",728,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",729,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",730,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",731,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",732,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",733,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1292,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1293,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1294,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1295,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1296,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1297,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1298,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1299,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1300,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1301,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1302,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1303,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1304,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1305,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1306,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1307,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1308,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1309,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1310,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1311,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1312,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1313,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1314,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1315,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1316,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1317,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1318,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1319,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1320,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1321,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1322,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1323,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1324,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1325,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1326,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1327,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1328,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1329,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1330,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1331,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1332,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1333,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1334,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1335,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1336,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1337,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1338,1,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1339,2,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1340,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1341,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1342,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1343,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1344,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1345,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1346,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1347,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1348,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1349,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1350,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1302,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1303,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1304,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1305,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1306,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1307,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1308,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1309,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1310,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1311,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1312,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1313,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1314,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1315,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1316,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1317,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1318,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1319,2,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1320,2,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1321,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1322,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1323,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1324,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1325,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1326,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1327,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1328,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1329,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1330,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1331,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1332,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1333,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1334,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1335,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1336,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1337,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1338,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1339,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1340,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1341,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1342,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1343,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1344,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1345,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1346,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1347,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1348,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1349,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1350,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1351,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1352,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1353,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1354,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1355,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1356,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1357,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1358,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1359,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1360,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1361,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1362,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1363,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1364,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1432,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1433,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1434,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1435,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1436,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1437,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1438,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1439,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1440,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1441,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1442,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1443,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1444,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1445,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1446,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1447,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1448,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1449,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1450,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1451,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1452,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1453,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1454,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1455,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1456,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1457,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1458,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1459,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1460,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1461,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1462,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1463,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1464,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1465,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1466,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1467,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1468,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1469,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1470,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1471,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1472,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1473,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1474,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1475,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1476,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1477,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1478,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1479,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1480,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1481,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1482,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1483,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1484,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1475,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1476,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1477,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1478,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1479,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1480,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1481,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1482,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1483,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1484,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1485,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1486,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1487,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1488,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1489,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1490,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1491,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1492,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1493,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1494,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1495,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1496,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1497,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1498,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1499,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1500,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1501,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1502,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1503,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1504,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1505,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1506,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1507,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1508,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1509,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1510,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1511,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1512,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1513,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1514,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1515,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1516,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1517,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1518,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1519,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1520,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1521,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1522,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1523,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1524,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1525,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1526,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1527,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1528,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1529,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1530,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1531,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1532,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1533,0,1,TRUE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1534,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1535,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1494,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1495,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1496,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1497,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1498,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1499,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1500,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1501,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1502,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1503,1,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1504,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1505,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1506,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1507,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1508,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1509,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1510,0,1,TRUE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1511,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1512,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1513,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1514,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1515,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1516,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1517,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1518,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1519,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1520,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1521,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1522,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1523,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1524,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1525,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1526,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1527,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1528,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1529,0,1,TRUE,"during"
